track_id,album_id,album_title,artist_name,track_duration,track_interest,track_language_code,track_title,track_url,genre_id,genre_title
16335,3748.0,Lost Sounds of the Tao,Lo Ka Ping,04:44,42455.0,en,Teals Descending Upon The Level Sand,http://freemusicarchive.org/music/Lo_Ka_Ping/Lost_Sounds_of_the_Tao/lokapingtealsmp3,172,Asia-Far East
16337,1888.0,Soda Fountain,Twizzle,04:29,1615.0,en,Falling,http://freemusicarchive.org/music/Twizzle/Soda_Fountain/csr002-01-twizzle-fallingmp3,10,Pop
16338,1888.0,Soda Fountain,Twizzle,04:23,3398.0,en,Black Elk Mountain,http://freemusicarchive.org/music/Twizzle/Soda_Fountain/csr002-02-twizzle-black-elk-mountainmp3,10,Pop
16339,1888.0,Soda Fountain,Twizzle,02:35,2065.0,en,This Is No Chanson,http://freemusicarchive.org/music/Twizzle/Soda_Fountain/csr002-03-twizzle-this-is-no-chansonmp3,10,Pop
16340,1888.0,Soda Fountain,Twizzle,02:59,1965.0,en,Barefoot Girl/ Pebble Road,http://freemusicarchive.org/music/Twizzle/Soda_Fountain/csr002-04-twizzle-barefoot-girl-pebble-roadmp3,10,Pop
16342,3753.0,We Are Him,Angels of Light,05:27,2768.0,en,Promise Of Water,http://freemusicarchive.org/music/Angels_of_Light/We_Are_Him_1280/02_Promise_Of_Water2mp3,12,Rock
16343,3753.0,We Are Him,Angels of Light,04:18,866.0,en,My Brother's Man,http://freemusicarchive.org/music/Angels_of_Light/We_Are_Him_1280/04_My_Brothers_Manmp3,12,Rock
16348,3754.0,Antique Phonograph Music Program 6/19/2008,Jockers Brothers,03:10,1246.0,en,Hindustan,http://freemusicarchive.org/music/Jockers_Brothers/Antique_Phonograph_Music_Program_6192008/Jockers_Brothers_-_HindustanMP3,8,Old-Time / Historic
16351,3755.0,Antique Phonograph Music Program 7/1/2008,Guido Gialdini,01:50,1935.0,en,Musetta Waltz,http://freemusicarchive.org/music/Guido_Gialdini/Antique_Phonograph_Music_Program_712008/Guido_Gialdini_-_00_-_Musetta_Waltzmp3,8,Old-Time / Historic
16352,3755.0,Antique Phonograph Music Program 7/1/2008,Jack Kaufman,02:58,1547.0,en,Oh Mother I'm Wild,http://freemusicarchive.org/music/Jack_Kaufman/Antique_Phonograph_Music_Program_712008/Jack_Kaufman_-_00_-_Oh_Mother_Im_Wildmp3,8,Old-Time / Historic
16353,3755.0,Antique Phonograph Music Program 7/1/2008,Paul Whiteman and His Orchestra,03:04,2348.0,en,Rosie,http://freemusicarchive.org/music/Paul_Whiteman_and_His_Orchestra/Antique_Phonograph_Music_Program_712008/Paul_White_and_His_Orchestra_-_00_-_Rosiemp3,8,Old-Time / Historic
16354,3756.0,I Am Singing to You From My Room,Michael Gira,04:09,3506.0,en,Rose of Los Angeles,http://freemusicarchive.org/music/Michael_Gira/I_Am_Singing_to_You_From_My_Room/07_Rose_of_Los_Angelesmp3,12,Rock
16356,3757.0,Paul Jacobs in Recital,Paul Jacobs,01:14,5074.0,en,"Busoni, Fuga Figurata",http://freemusicarchive.org/music/Paul_Jacobs/Paul_Jacobs_in_Recital/pauljacobsbusonifiguratamp3,5,Classical
16365,3767.0,Antique Phonograph Music Program 07/15/2008,Antique Phonograph Music Program [Various Artists],03:06,818.0,en,If It Was Not For You,http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/Antique_Phonograph_Music_Program_7152008/Ada_Jones_And_Billy_Murray_-_If_It_Was_Not_For_YouMP3_1452,8,Old-Time / Historic
16366,3767.0,Antique Phonograph Music Program 07/15/2008,Antique Phonograph Music Program [Various Artists],02:47,819.0,en,You Will Never Need a Doctor No More,http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/Antique_Phonograph_Music_Program_7152008/Bert_Williams_-_You_Will_Never_Need_a_Doctor_No_MoreMP3_1008,8,Old-Time / Historic
16367,3767.0,Antique Phonograph Music Program 07/15/2008,Antique Phonograph Music Program [Various Artists],02:35,933.0,en,Uncle Josh Playing Golf,http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/Antique_Phonograph_Music_Program_7152008/Cal_Stewart__-_Uncle_Josh_Playing_GolfMP3_1441,8,Old-Time / Historic
16369,3767.0,Antique Phonograph Music Program 07/15/2008,Antique Phonograph Music Program [Various Artists],03:04,786.0,en,Forsaken,http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/Antique_Phonograph_Music_Program_7152008/D_Wormser_-_ForsakenMP3_1192,8,Old-Time / Historic
16370,3767.0,Antique Phonograph Music Program 07/15/2008,Antique Phonograph Music Program [Various Artists],02:55,906.0,en,Home Again Blues,http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/Antique_Phonograph_Music_Program_7152008/Frank_Crumit_-_Home_Again_BluesMP3_1256,8,Old-Time / Historic
16371,3767.0,Antique Phonograph Music Program 07/15/2008,Antique Phonograph Music Program [Various Artists],06:46,672.0,en,Virginian Judge Parts 1 and 2,http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/Antique_Phonograph_Music_Program_7152008/Walter_C_Kelly_-_Virginian_Judge_Parts_1_and_2MP3_1017,8,Old-Time / Historic
16372,3767.0,Antique Phonograph Music Program 07/15/2008,Antique Phonograph Music Program [Various Artists],02:49,916.0,en,Zenda,http://freemusicarchive.org/music/Antique_Phonograph_Music_Program_Various_Artists/Antique_Phonograph_Music_Program_7152008/Zez_Confrey_and_His_Orchestra_-_ZendaMP3_1046,8,Old-Time / Historic
16373,3766.0,Antique Phonograph Music Program 08/26/2008,Ada Jones,02:14,1582.0,en,Can't You See Im Lonely,http://freemusicarchive.org/music/Ada_Jones/Antique_Phonograph_Music_Program_08262008/Ada_Jones_-_Cant_You_See_Im_LonelyMP3,8,Old-Time / Historic
16374,3766.0,Antique Phonograph Music Program 08/26/2008,Ada Jones,02:20,1432.0,en,The Bullfrog and The Coon,http://freemusicarchive.org/music/Ada_Jones/Antique_Phonograph_Music_Program_08262008/Ada_Jones_-_The_Bullfrog_and_The_CoonMP3,8,Old-Time / Historic
16375,3766.0,Antique Phonograph Music Program 08/26/2008,Arthur Collins,02:20,1229.0,en,Imagination,http://freemusicarchive.org/music/Arthur_Collins/Antique_Phonograph_Music_Program_08262008/Arthur_Collins_-_ImaginationMP3,8,Old-Time / Historic
16376,3766.0,Antique Phonograph Music Program 08/26/2008,Arthur Collins,02:13,999.0,en,I've Got A Feeling For You,http://freemusicarchive.org/music/Arthur_Collins/Antique_Phonograph_Music_Program_08262008/Arthur_Collins_-_Ive_Got_A_Feeling_For_YouMP3,8,Old-Time / Historic
16377,3766.0,Antique Phonograph Music Program 08/26/2008,Billy Murray,02:13,818.0,en,Who Me,http://freemusicarchive.org/music/Billy_Murray/Antique_Phonograph_Music_Program_08262008/Billy_Murray_-_Who_MeMP3,8,Old-Time / Historic
16378,3766.0,Antique Phonograph Music Program 08/26/2008,Byron G Hall,02:20,785.0,en,For Sale A Baby,http://freemusicarchive.org/music/Byron_G_Hall/Antique_Phonograph_Music_Program_08262008/Byron_G_Hall_-_For_Sale_A_BabyMP3,8,Old-Time / Historic
16379,3766.0,Antique Phonograph Music Program 08/26/2008,Arthur Collins and Byron G. Harlan,02:20,554.0,en,Coax Me,http://freemusicarchive.org/music/Arthur_Collins_and_Byron_G_Harlan_1829/Antique_Phonograph_Music_Program_08262008/Collins_and_Harland_-_Coax_MeMP3,8,Old-Time / Historic
16380,3766.0,Antique Phonograph Music Program 08/26/2008,Arthur Collins and Byron G. Harlan,02:08,928.0,en,My Gal Irene,http://freemusicarchive.org/music/Arthur_Collins_and_Byron_G_Harlan_1829/Antique_Phonograph_Music_Program_08262008/Collins_and_Harland_-_My_Gal_IreneMP3,8,Old-Time / Historic
16381,3766.0,Antique Phonograph Music Program 08/26/2008,Arthur Collins and Byron G. Harlan,02:26,809.0,en,Paddle Your Own Canoe,http://freemusicarchive.org/music/Arthur_Collins_and_Byron_G_Harlan_1829/Antique_Phonograph_Music_Program_08262008/Collins_and_Harland_-_Paddle_Your_Own_CanoeMP3,8,Old-Time / Historic
16382,3766.0,Antique Phonograph Music Program 08/26/2008,Arthur Collins and Byron G. Harlan,02:18,750.0,en,Take A Car,http://freemusicarchive.org/music/Arthur_Collins_and_Byron_G_Harlan_1829/Antique_Phonograph_Music_Program_08262008/Collins_and_Harland_-_Take_A_CarMP3,8,Old-Time / Historic
16383,3766.0,Antique Phonograph Music Program 08/26/2008,Dorothy Kingsley,02:19,1195.0,en,Call Round Any Old Time,http://freemusicarchive.org/music/Dorothy_Kingsley/Antique_Phonograph_Music_Program_08262008/Dorothy_Kingsley_-_Call_Round_Any_Old_TimeMP3,8,Old-Time / Historic
16384,3766.0,Antique Phonograph Music Program 08/26/2008,Edison Concert Band,02:16,2003.0,en,Skeleton Dance,http://freemusicarchive.org/music/Edison_Concert_Band/Antique_Phonograph_Music_Program_08262008/Edison_Concert_Band_-_Skeleton_DanceMP3,8,Old-Time / Historic
16385,3766.0,Antique Phonograph Music Program 08/26/2008,Edison Military Band,02:12,3031.0,en,Now What Do You Think of That,http://freemusicarchive.org/music/Edison_Military_Band/Antique_Phonograph_Music_Program_08262008/Edison_Military_Band_-_Now_What_Do_You_Think_of_ThatMP3,8,Old-Time / Historic
16386,3766.0,Antique Phonograph Music Program 08/26/2008,Edison Military Band,02:24,3589.0,en,Uncle Sammy March,http://freemusicarchive.org/music/Edison_Military_Band/Antique_Phonograph_Music_Program_08262008/Edison_Military_Band_-_Uncle_Sammy_MarchMP3,8,Old-Time / Historic
16387,3766.0,Antique Phonograph Music Program 08/26/2008,Edison Symphony Orchestra,02:07,834.0,en,Frolicks In A Hencoop,http://freemusicarchive.org/music/Edison_Symphony_Orchestra/Antique_Phonograph_Music_Program_08262008/Edison_Symphony_Orchestra_-_Frolicks_In_A_HencoopMP3,8,Old-Time / Historic
16388,3766.0,Antique Phonograph Music Program 08/26/2008,Edison Vaudeville Company,02:08,1086.0,en,Three Rubes Seeing New York,http://freemusicarchive.org/music/Edison_Vaudeville_Company/Antique_Phonograph_Music_Program_08262008/Edison_Vaudeville_Company_-_Three_Rubes_Seeing_New_YorkMP3,8,Old-Time / Historic
16389,3766.0,Antique Phonograph Music Program 08/26/2008,Four Comical Cards,02:31,1807.0,en,Dr Whackem's Academy,http://freemusicarchive.org/music/Four_Comical_Cards/Antique_Phonograph_Music_Program_08262008/Four_Comical_Cards_-_Dr_Whackems_AcademyMP3,8,Old-Time / Historic
16390,3766.0,Antique Phonograph Music Program 08/26/2008,Invincible Quartet,02:12,779.0,en,On Board The Oregon,http://freemusicarchive.org/music/Invincible_Quartet/Antique_Phonograph_Music_Program_08262008/Invincible_Quartet_-_On_Board_The_OregonMP3,8,Old-Time / Historic
16391,3766.0,Antique Phonograph Music Program 08/26/2008,J.W. Meyers,02:12,798.0,en,My Own United States,http://freemusicarchive.org/music/JW_Meyers/Antique_Phonograph_Music_Program_08262008/JW_Meyers_-_My_Own_United_StatesMP3,8,Old-Time / Historic
16392,3766.0,Antique Phonograph Music Program 08/26/2008,Molinari,02:20,3973.0,en,Street Piano Medley,http://freemusicarchive.org/music/Molinari/Antique_Phonograph_Music_Program_08262008/Molinari_-_Street_Piano_MedleyMP3,8,Old-Time / Historic
16393,3766.0,Antique Phonograph Music Program 08/26/2008,Peerless Orchestra,02:38,1322.0,en,Whistling Rufus,http://freemusicarchive.org/music/Peerless_Orchestra/Antique_Phonograph_Music_Program_08262008/Peerless_Orchestra_-_Whistling_RufusMP3,8,Old-Time / Historic
16394,3766.0,Antique Phonograph Music Program 08/26/2008,Samuel Segal,02:20,1259.0,en,Storyteller Waltz,http://freemusicarchive.org/music/Samuel_Segal/Antique_Phonograph_Music_Program_08262008/Samuel_Segal_-_Storyteller_WaltzMP3,8,Old-Time / Historic
16396,3761.0,The Chaliapin Edition Volume 4: 1913-1921,Feodor Chaliapin,02:25,3604.0,en,"Grieg, An Old Song Op. 4/5",http://freemusicarchive.org/music/Feodor_Chaliapin/The_Chaliapin_Edition_Volume_4_1913-1921/chaliapingriegmp3_1396,5,Classical
16397,3762.0,Bruno Walter & the NBC Symphony,Bruno Walter,04:14,8489.0,en,"Berlioz, Symphonie Fantastique 4th Mvt",http://freemusicarchive.org/music/Bruno_Walter/Bruno_Walter__the_NBC_Symphony/walterberliozmp3,5,Classical
16398,3763.0,Antique Phonograph Music Program 09/09/2008,Al Benard,03:22,1239.0,en,I'm a Dancin Fool,http://freemusicarchive.org/music/Al_Benard/Antique_Phonograph_Music_Program_090920/Al_Benard_-_Im_a_Dancin_Foolmp3,8,Old-Time / Historic
16399,3763.0,Antique Phonograph Music Program 09/09/2008,American Quartet,02:42,1072.0,en,Floatin' Down to Cotton Town,http://freemusicarchive.org/music/American_Quartet/Antique_Phonograph_Music_Program_090920/American_Quartet_-_Floatin_Down_to_Cotton_Townmp3,8,Old-Time / Historic
16400,3763.0,Antique Phonograph Music Program 09/09/2008,Arthur Fields,02:36,1348.0,en,Anna In Indiana,http://freemusicarchive.org/music/Arthur_Fields/Antique_Phonograph_Music_Program_090920/Arthur_Fields_-_Anna_In_Indianamp3,8,Old-Time / Historic
16401,3763.0,Antique Phonograph Music Program 09/09/2008,Fanny Brice,02:53,3256.0,en,I'm an Indian,http://freemusicarchive.org/music/Fanny_Brice/Antique_Phonograph_Music_Program_090920/Fanny_Brice_-_Im_an_Indianmp3,8,Old-Time / Historic
16402,3763.0,Antique Phonograph Music Program 09/09/2008,Jaudas Society Orchestra,04:39,1442.0,en,Medley of Country Dances,http://freemusicarchive.org/music/Jaudas_Society_Orchestra_1329/Antique_Phonograph_Music_Program_090920/Jaudas_Society_Orchestra_-_Medley_of_Country_Dancesmp3,8,Old-Time / Historic
16403,3763.0,Antique Phonograph Music Program 09/09/2008,Kiraly Erno,03:02,677.0,en,A Ven Cigany,http://freemusicarchive.org/music/Kiraly_Erno/Antique_Phonograph_Music_Program_090920/Kiraly_Erno_-_A_Ven_Ciganymp3,8,Old-Time / Historic
16404,3763.0,Antique Phonograph Music Program 09/09/2008,Paul Gerber,02:24,623.0,en,Der rot Schwyzer,http://freemusicarchive.org/music/Paul_Gerber/Antique_Phonograph_Music_Program_090920/Paul_Gerber_-_Der_rot_Schwyzermp3,8,Old-Time / Historic
16405,3763.0,Antique Phonograph Music Program 09/09/2008,Paul Groening,03:02,708.0,en,Am Muehlbach,http://freemusicarchive.org/music/Paul_Groening/Antique_Phonograph_Music_Program_090920/Paul_Groening_-_Am_Muehlbachmp3,8,Old-Time / Historic
16406,3763.0,Antique Phonograph Music Program 09/09/2008,Peerless Quartet,03:16,1054.0,en,Georgia,http://freemusicarchive.org/music/Peerless_Quartet/Antique_Phonograph_Music_Program_090920/Peerless_Quartettte_-_Georgiamp3,8,Old-Time / Historic
16407,3763.0,Antique Phonograph Music Program 09/09/2008,Premier Quartet and Company,03:29,2377.0,en,A Submarine Attack,http://freemusicarchive.org/music/Premier_Quartet_and_Company/Antique_Phonograph_Music_Program_090920/Premier_Quartet_and_Company_-_A_Submarine_Attackmp3,8,Old-Time / Historic
16420,3765.0,Busoni and His Legacy,Ferruccio Busoni,02:04,8245.0,en,"Beethoven-Busoni, Ecossaises",http://freemusicarchive.org/music/Ferruccio_Busoni/Busoni_and_His_Legacy/busonibeethovenmp3,5,Classical
16421,3764.0,Antique Phonograph Music Program 09/23/2008,Billy Murray,02:39,1684.0,en,Pretty Baby,http://freemusicarchive.org/music/Billy_Murray/Antique_Phonograph_Music_Program_09232008/Billy_Murray_-_Pretty_Babymp3_1069,8,Old-Time / Historic
16422,3764.0,Antique Phonograph Music Program 09/23/2008,Arthur Collins and Byron G. Harlan,02:56,741.0,en,Underneath The Monkey Moon,http://freemusicarchive.org/music/Arthur_Collins_and_Byron_G_Harlan_1829/Antique_Phonograph_Music_Program_09232008/Collins_and_Harlan_-_Underneath_The_Monkey_Moonmp3_1745,8,Old-Time / Historic
16423,3764.0,Antique Phonograph Music Program 09/23/2008,Eddie Cantor,02:36,3068.0,en,The Modern Maidens Prayer,http://freemusicarchive.org/music/Eddie_Cantor/Antique_Phonograph_Music_Program_09232008/Eddie_Cantor_-_The_Modern_Maidens_Prayermp3_1468,8,Old-Time / Historic
16424,3764.0,Antique Phonograph Music Program 09/23/2008,Edward Hamilton,03:13,1317.0,en,"Pack Up Your Troubles in Your Old Kit-Bag and Smile, Smile, Smile",http://freemusicarchive.org/music/Edward_Hamilton/Antique_Phonograph_Music_Program_09232008/Edward_Hamilton_-_Pack_Up_Your_Troubles_in_Your_Old_Kit_Bag_and_Smilemp3_1171,8,Old-Time / Historic
16425,3764.0,Antique Phonograph Music Program 09/23/2008,Fred van Eps,02:35,1076.0,en,Rag Pickins,http://freemusicarchive.org/music/Fred_van_Eps/Antique_Phonograph_Music_Program_09232008/Fred_van_Eps_-_Rag_Pickinsmp3_1793,8,Old-Time / Historic
16426,3764.0,Antique Phonograph Music Program 09/23/2008,Master William Pickels,02:11,2355.0,en,Boheme-Musetta Waltz,http://freemusicarchive.org/music/Master_William_Pickels/Antique_Phonograph_Music_Program_09232008/Master_William_Pickels_-_Boheme-Musetta_Waltzmp3_1290,8,Old-Time / Historic
16427,3764.0,Antique Phonograph Music Program 09/23/2008,Moore and Davis,02:59,7356.0,en,The Last Rose of Summer,http://freemusicarchive.org/music/Moore_and_Davis/Antique_Phonograph_Music_Program_09232008/Moore_and_David_-_The_Last_Rose_of_Summermp3_1366,8,Old-Time / Historic
16428,3764.0,Antique Phonograph Music Program 09/23/2008,Nora Bayes,02:51,1637.0,en,Over There,http://freemusicarchive.org/music/Nora_Bayes/Antique_Phonograph_Music_Program_09232008/Nora_Bayes_-_Over_Theremp3_1653,8,Old-Time / Historic
16429,3764.0,Antique Phonograph Music Program 09/23/2008,That Girl Quarter,02:28,824.0,en,My Bombay Maid,http://freemusicarchive.org/music/That_Girl_Quarter/Antique_Phonograph_Music_Program_09232008/That_Girl_Quarter_-_My_Bombay_Maidmp3_1739,8,Old-Time / Historic
16430,3764.0,Antique Phonograph Music Program 09/23/2008,The Virginians,02:38,1572.0,en,Blue,http://freemusicarchive.org/music/The_Virginians/Antique_Phonograph_Music_Program_09232008/The_Virginians_-_Bluemp3_1226,8,Old-Time / Historic
16431,3764.0,Antique Phonograph Music Program 09/23/2008,Vess L Ossman,02:19,2922.0,en,Medley Little Bit of Everything,http://freemusicarchive.org/music/Vess_L_Ossman/Antique_Phonograph_Music_Program_09232008/Vess_L_Ossman_-_Medley_Little_Bit_of_Everythingmp3_1632,8,Old-Time / Historic
16432,3764.0,Antique Phonograph Music Program 09/23/2008,Vess L Ossman,02:06,1167.0,en,The Buffalo Rag,http://freemusicarchive.org/music/Vess_L_Ossman/Antique_Phonograph_Music_Program_09232008/Vess_L_Ossman_-_The_Buffalo_Ragmp3_1606,8,Old-Time / Historic
16433,3768.0,Map of Limbo,John Ellis,01:40,440.0,en,Pedalo,http://freemusicarchive.org/music/John_Ellis/Map_of_Limbo/01_Pedalomp3,88,New Wave
16434,3768.0,Map of Limbo,John Ellis,02:17,471.0,en,Elephant goes bad,http://freemusicarchive.org/music/John_Ellis/Map_of_Limbo/02_Elephant_Goes_Badmp3,88,New Wave
16435,3768.0,Map of Limbo,John Ellis,05:31,585.0,en,Stuttergun,http://freemusicarchive.org/music/John_Ellis/Map_of_Limbo/03_Stuttergunmp3,88,New Wave
16436,3768.0,Map of Limbo,John Ellis,03:59,446.0,en,Fall Down Screaming,http://freemusicarchive.org/music/John_Ellis/Map_of_Limbo/04_Fall_Down_Screamingmp3,88,New Wave
16437,3768.0,Map of Limbo,John Ellis,04:10,459.0,en,Raudive Voices,http://freemusicarchive.org/music/John_Ellis/Map_of_Limbo/05_Raudive_Voicesmp3,88,New Wave
16438,3768.0,Map of Limbo,John Ellis,04:09,577.0,en,Splatter,http://freemusicarchive.org/music/John_Ellis/Map_of_Limbo/06_Splattermp3,88,New Wave
16439,3768.0,Map of Limbo,John Ellis,01:40,763.0,en,Oddball,http://freemusicarchive.org/music/John_Ellis/Map_of_Limbo/07_Oddballmp3,88,New Wave
16440,3769.0,Live at the Dom Club,Nadja,59:24,881.0,en,PMT#61 playmytape @ Dom Club,http://freemusicarchive.org/music/Nadja/Live_at_the_Dom_Club/Nadja_-_PMT61_playmytape__Dom_Clubmp3,38,Experimental
16441,3770.0,Songs for Slaughter,Sonic Suicide Squad,05:52,2102.0,en,Foraging for Apples in Industry Filth,http://freemusicarchive.org/music/Sonic_Suicide_Squad/Songs_for_Slaughter/01_Foraging_for_Apples_in_Industry_Filthmp3,74,Free-Jazz
16442,3770.0,Songs for Slaughter,Sonic Suicide Squad,04:45,2214.0,en,Salvation is a Sorry Excuse for a Pony,http://freemusicarchive.org/music/Sonic_Suicide_Squad/Songs_for_Slaughter/02_Salvation_is_a_Sorry_Excuse_for_a_Ponymp3,74,Free-Jazz
16443,3770.0,Songs for Slaughter,Sonic Suicide Squad,04:44,2502.0,en,God by DAMN Day,http://freemusicarchive.org/music/Sonic_Suicide_Squad/Songs_for_Slaughter/03_God_by_DAMN_Daymp3,74,Free-Jazz
16444,3770.0,Songs for Slaughter,Sonic Suicide Squad,05:40,1946.0,en,A Halo of Brain Cells Popping Like *Static*,http://freemusicarchive.org/music/Sonic_Suicide_Squad/Songs_for_Slaughter/04_A_Halo_of_Brain_Cells_Popping_Like__Static_mp3,74,Free-Jazz
16445,3770.0,Songs for Slaughter,Sonic Suicide Squad,09:14,3854.0,en,Cold Meat in a Flying Shopping Cart,http://freemusicarchive.org/music/Sonic_Suicide_Squad/Songs_for_Slaughter/05_Cold_Meat_in_a_Flying_Shopping_Cartmp3,74,Free-Jazz
16446,3771.0,Reverberating Disharmony,Total System Failure,29:11,1333.0,en,Reverberating Disharmony,http://freemusicarchive.org/music/Total_System_Failure/Reverberating_Disharmony/01_Reverberating_Disharmonymp3,32,Noise
16447,3772.0,Live from WFMU for Brian Turner's Show,Steve MacKay and the Blue Prostitutes,10:15,6897.0,en,Fractured Cogs,http://freemusicarchive.org/music/Steve_MacKay_and_the_Blue_Prostitutes/none_given_1418/01_Fractured_Cogs_newmp3,74,Free-Jazz
16448,3772.0,Live from WFMU for Brian Turner's Show,Steve MacKay and the Blue Prostitutes,08:49,3888.0,en,Improv,http://freemusicarchive.org/music/Steve_MacKay_and_the_Blue_Prostitutes/none_given_1418/01_Improv_1mp3,74,Free-Jazz
16451,3772.0,Live from WFMU for Brian Turner's Show,Steve MacKay and the Blue Prostitutes,11:33,4546.0,en,I Try Not To Think of Elephants,http://freemusicarchive.org/music/Steve_MacKay_and_the_Blue_Prostitutes/none_given_1418/03_elephants_newmp3,74,Free-Jazz
16452,3772.0,Live from WFMU for Brian Turner's Show,Steve MacKay and the Blue Prostitutes,04:18,3437.0,en,Speed Turning Light,http://freemusicarchive.org/music/Steve_MacKay_and_the_Blue_Prostitutes/none_given_1418/02_Speed_Turning_Lightmp3_1722,74,Free-Jazz
16453,3773.0,1000 Covers 1000 manifestos 2,3 Bears Quartet feat. E.O.R.,04:51,2696.0,en,Cin Cin Man,http://freemusicarchive.org/music/3_Bears_Quartet_feat_EOR/1000_Covers_1000_manifestos_2/WM028-01CinCinManmp3,10,Pop
16454,3773.0,1000 Covers 1000 manifestos 2,E.O.R. feat. Luka,04:00,2299.0,en,Cin Cin Man (Lonely Planet Not A),http://freemusicarchive.org/music/EOR_feat_Luka/1000_Covers_1000_manifestos_2/WM028-02CinCinManLonelyPlanetNotAmp3,10,Pop
16455,3773.0,1000 Covers 1000 manifestos 2,GJO,00:31,1823.0,en,Cin Cin Man 1,http://freemusicarchive.org/music/GJO/1000_Covers_1000_manifestos_2/WM028-03ccm02mp3,10,Pop
16456,3773.0,1000 Covers 1000 manifestos 2,Yamil Burguener,04:00,1637.0,en,Cin Cin Man (max/msp),http://freemusicarchive.org/music/Yamil_Burguener/1000_Covers_1000_manifestos_2/WM028-04CinCinManmaxmspmp3,10,Pop
16457,3773.0,1000 Covers 1000 manifestos 2,MonoDei,03:20,786.0,en,Cincinman/intravertigo,http://freemusicarchive.org/music/MonoDei/1000_Covers_1000_manifestos_2/WM028-05cincinmanintravertigomp3,10,Pop
16458,3773.0,1000 Covers 1000 manifestos 2,Jerry King Musser,02:24,1252.0,en,Cincinmusser,http://freemusicarchive.org/music/Jerry_King_Musser/1000_Covers_1000_manifestos_2/WM028-06cincinmussermp3,10,Pop
16459,3773.0,1000 Covers 1000 manifestos 2,Xavi Marx,03:45,984.0,en,Cincin(wo)man,http://freemusicarchive.org/music/Xavi_Marx/1000_Covers_1000_manifestos_2/WM028-07cincinwomanmp3,10,Pop
16460,3773.0,1000 Covers 1000 manifestos 2,Bad Duck L,04:27,1792.0,en,Cincinman,http://freemusicarchive.org/music/Bad_Duck_L/1000_Covers_1000_manifestos_2/WM028-08cincinmanmp3,10,Pop
16461,3773.0,1000 Covers 1000 manifestos 2,Escha,01:02,1344.0,en,Cincinman Mahler Mix,http://freemusicarchive.org/music/Escha/1000_Covers_1000_manifestos_2/WM028-09cincinmanmahlermixmp3,10,Pop
16462,3773.0,1000 Covers 1000 manifestos 2,DerKopf,03:31,1557.0,en,CinCinKopf,http://freemusicarchive.org/music/DerKopf/1000_Covers_1000_manifestos_2/WM028-10CinCinKopfmp3,10,Pop
16463,3773.0,1000 Covers 1000 manifestos 2,GJO,01:21,1845.0,en,Cin Cin Man 2,http://freemusicarchive.org/music/GJO/1000_Covers_1000_manifestos_2/WM028-11ccm01mp3,10,Pop
16464,3773.0,1000 Covers 1000 manifestos 2,Family Perez-Hita,01:18,923.0,en,CincinFamily,http://freemusicarchive.org/music/Family_Perez-Hita/1000_Covers_1000_manifestos_2/WM028-12CincinFamilyPHmp3,10,Pop
16482,3777.0,Untitled Album,Computer Jesus Refrigerator,00:54,569.0,en,nam wons eht yts orf,http://freemusicarchive.org/music/Computer_Jesus_Refrigerator/AWOL_-_A_Way_Of_Life_1898/CJR_-nam_wons_eht_yts_orfmp3_1778,15,Electronic
16492,3780.0,Ikuinen Kaamos,Salakapakka Sound System,01:17,2150.0,en,Kadonnut jalkia jattamatta,http://freemusicarchive.org/music/Salakapakka_Sound_System/Ikuinen_Kaamos_1198/01_Kadonnut_jalkia_jattamattaMP3_1307,15,Electronic
16493,3780.0,Ikuinen Kaamos,Salakapakka Sound System,02:38,1828.0,en,Syttymissyy tuntematon 1,http://freemusicarchive.org/music/Salakapakka_Sound_System/Ikuinen_Kaamos_1198/02_Syttymissyy_tuntematon_1MP3_1932,15,Electronic
16495,3780.0,Ikuinen Kaamos,Salakapakka Sound System,04:25,2256.0,en,Syttymissyy tuntematon 2,http://freemusicarchive.org/music/Salakapakka_Sound_System/Ikuinen_Kaamos_1198/04_Syttymymissyy_tuntematon_2MP3_1207,15,Electronic
16496,3780.0,Ikuinen Kaamos,Salakapakka Sound System,01:59,2107.0,en,Privatomrode i Vasteros,http://freemusicarchive.org/music/Salakapakka_Sound_System/Ikuinen_Kaamos_1198/05_Privatomrode_i_VasterosMP3_1109,15,Electronic
16506,3785.0,La Musique Concrète part 1,Salakapakka Sound System,04:35,2118.0,en,Tebe poyem,http://freemusicarchive.org/music/Salakapakka_Sound_System/La_Musique_Concrte_part_1_1498/Salakapakka_Sound_System-02-Tebe_poyemmp3_1077,15,Electronic
16507,3785.0,La Musique Concrète part 1,Salakapakka Sound System,05:57,2715.0,en,The end of christianity... as we know it,http://freemusicarchive.org/music/Salakapakka_Sound_System/La_Musique_Concrte_part_1_1498/Salakapakka_Sound_System-03-The_end_of_christianity_as_we_know_itmp3_1280,15,Electronic
